定位符,来源库,标题,类别,案号,关键词,日期,url,文档文件
case_00013,司法部案例库,黑龙江省友谊县法律援助中心对赵某某涉嫌盗窃罪提供法律援助案,各类法律援助典型案例,HLJFYGL1670914245,刑事 认罪认罚 退赃退赔 量刑 回头桥 双赢 法律 盗窃,2023-08-17,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35343,documents/司法部案例库.jsonl
case_00014,司法部案例库,中国人民解放军联勤保障部队第九〇四医院常州医疗区司法鉴定所对石某刑事责任能力进行法医精神病鉴定案,司法鉴定业务案例,JSSJYW1684400417,刑事 行政处罚 认罪认罚 多次盗窃 利培酮 精神分裂症 没有钱,2023-11-07,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=31507,documents/司法部案例库.jsonl
case_00015,司法部案例库,长沙市某银行与陆某金融纠纷调解案,行业性、专业性人民调解案例,HNXRTHZ1690794387,刑事 业主共有权纠纷 人民调解 可撤销民事法律行为 银行 调委会 征信业管理条例 征信业务管理办法,2023-09-06,https://alk.12348.gov.cn/Detail?dbID=48&dbName=RTHZ&sysID=34208,documents/司法部案例库.jsonl
case_00016,司法部案例库,天津市南开区法律援助中心对张某涉嫌诈骗罪提供法律援助案,各类法律援助典型案例,TJFYGL1677827334,刑事 非法占有目的 合同诈骗罪 从犯 数罪并罚 量刑 自首 团队出境旅游合同,2024-12-29,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=36292,documents/司法部案例库.jsonl
case_00017,司法部案例库,浙江省温州市瑞安市法律援助中心为林某某涉嫌诈骗罪提供法律援助案,各类法律援助典型案例,ZJFYGL1657760662,刑事 数额较大 无罪 撤诉 缓刑 受援人 被害人 关系,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=33252,documents/司法部案例库.jsonl
case_00018,司法部案例库,广东省珠海市斗门区法律援助处对未成年人小赵撤销监护权纠纷提供法律援助案,各类法律援助典型案例,GDFYGL1669887009,刑事 抚养纠纷 未成年人犯罪 可撤销民事法律行为 撤诉 民法典 协助调查函 协查回复函,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35200,documents/司法部案例库.jsonl
case_00019,司法部案例库,广东省珠海市法律援助处对苏某涉嫌信用卡诈骗罪提供法律援助案,各类法律援助典型案例,GDFYGL1669886888,刑事 信用卡诈骗罪 被害人谅解 秘密窃取 数额较大 量刑 改判,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35201,documents/司法部案例库.jsonl
case_00020,司法部案例库,安徽省亳州市蒙城县法律援助中心对邓某某涉嫌诈骗罪提供法律援助案,各类法律援助典型案例,AHFYGL1678412874,刑事 未成年人犯罪 认罪认罚 社区矫正 从犯 缓刑 量刑 改判,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=36381,documents/司法部案例库.jsonl
case_00021,司法部案例库,湖北省十堰市茅箭区法律援助中心对王某涉嫌合同诈骗罪提供法律援助案,各类法律援助典型案例,HBFYGL1674892772,刑事 房屋买卖合同纠纷 合同诈骗罪 意思表示 见证人 量刑 认罪认罚具结书 真实性,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35797,documents/司法部案例库.jsonl
case_00022,司法部案例库,天津市北辰区法律援助中心对赵某涉嫌合同诈骗罪提供法律援助案,各类法律援助典型案例,TJFYGL1675755003,刑事 合同诈骗罪 减轻处罚 数额巨大 罪数 坦白 调解 自首,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35909,documents/司法部案例库.jsonl
case_00023,司法部案例库,安徽省宣城市泾县法律援助中心对周某涉嫌偷越国（边）境罪、诈骗罪提供法律援助案,各类法律援助典型案例,AHFYGL1677121354,刑事 认罪认罚 从犯 缓刑 量刑 数罪并罚 自首 公司,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=36148,documents/司法部案例库.jsonl
case_00024,司法部案例库,河南省洛阳市偃师市法律援助中心对李某涉嫌帮助信息网络犯罪活动提供法律援助案,各类法律援助典型案例,HNYFYGL1678957343,刑事 掩饰、隐瞒犯罪所得 认罪认罚 宽严相济 主犯 从犯 坦白 刑法,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=36461,documents/司法部案例库.jsonl
case_00025,司法部案例库,上海市静安区法律援助中心对张某涉嫌诈骗罪提供法律援助案,各类法律援助典型案例,SHFYGL1675148207,刑事 数额较大 坦白 量刑 认罪认罚具结书 静安 诈骗 老人,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35831,documents/司法部案例库.jsonl
case_00026,司法部案例库,山西省晋城市法律援助中心对王某涉嫌掩饰、隐瞒犯罪所得罪提供法律援助案,各类法律援助典型案例,SXJFYGL1687330917,刑事 掩饰、隐瞒犯罪所得 改判 量刑 大家赚跑分平台 协助将资金转移 帮助支付结算 本人是否操作转账,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=37662,documents/司法部案例库.jsonl
case_00027,司法部案例库,律师代理刘某执行分配方案异议之诉案,律师代理、辩护成功的诉讼案例,HNXLGLD1689906273,民事 民间借贷纠纷 执行异议 显失公平 财产保全 强制执行 调解 执行分配方案,2024-12-29,https://alk.12348.gov.cn/Detail?dbID=40&dbName=LGLD&sysID=9216,documents/司法部案例库.jsonl
case_00028,司法部案例库,律师受委托为涉嫌诈骗罪犯罪嫌疑人符某进行辩护案,律师代理、辩护成功的诉讼案例,HNXLGLD1690247355,刑事 买卖合同纠纷 专利权纠纷 证券纠纷 效力性强制规定 善意取得 刑法 监视居住决定书,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=40&dbName=LGLD&sysID=9218,documents/司法部案例库.jsonl
case_00029,司法部案例库,律师受委托为涉嫌合同诈骗罪犯罪嫌疑人张某某进行辩护案,律师代理、辩护成功的诉讼案例,BJLGLD1685517883,刑事 股权转让纠纷 合同诈骗罪 欺诈 大连车城公司 借款协议书 章程 合作合同书,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=40&dbName=LGLD&sysID=9114,documents/司法部案例库.jsonl
case_00030,司法部案例库,律师受委托为涉嫌诈骗罪被告人刘某进行辩护案,律师代理、辩护成功的诉讼案例,BJLGLD1685516938,刑事 职务便利 减轻处罚 免除处罚 罪数 从犯 自首 量刑,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=40&dbName=LGLD&sysID=9113,documents/司法部案例库.jsonl
case_00031,司法部案例库,律师受委托为涉嫌违法发放贷款罪被告人邵某某进行辩护案,律师代理、辩护成功的诉讼案例,JLLGLD1684720893,民事 借款合同纠纷 保证合同纠纷 国家赔偿 贷款诈骗罪 从重处罚 数额巨大 无罪,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=40&dbName=LGLD&sysID=9110,documents/司法部案例库.jsonl
case_00032,司法部案例库,广西天宏司法鉴定所对送检录音与嫌疑人的样本录音进行语音同一鉴定案,司法鉴定业务案例,GXSJYW1623204407,民事 录音资料鉴定规范 啄木鸟 12.22诈骗案 语音 检验,2023-11-29,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=19643,documents/司法部案例库.jsonl
case_00033,司法部案例库,湖南铭鑫司法鉴定所对GOIP设备中电子数据进行司法鉴定案,司法鉴定业务案例,HNXSJYW1622619027,民事 GOIP 对方号码 删除状态 设备 鉴定 电子 三汇,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=19560,documents/司法部案例库.jsonl
case_00034,司法部案例库,上海市普陀区法律援助中心对赵某某涉嫌寻衅滋事罪提供法律援助案,各类法律援助典型案例,SHFYGL1686551993,刑事 机动车交通事故责任纠纷 寻衅滋事罪 被害人谅解 从犯 自首 量刑 刑法,2024-12-29,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=37551,documents/司法部案例库.jsonl
case_00035,司法部案例库,广东省东莞市法律援助处对穆某涉嫌故意伤害罪提供法律援助案,各类法律援助典型案例,GDFYGL1665738492,刑事 未成年人犯罪 被害人谅解 减轻处罚 免除处罚 从犯 坦白 量刑,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=34441,documents/司法部案例库.jsonl
case_00036,司法部案例库,福清市陈某乙家属与陈某甲损害赔偿纠纷调解案,其他人民调解案例,FJRTQT1681202642,民事 抚养纠纷 赡养纠纷 人民调解 调委会 堵点 难点,2024-12-29,https://alk.12348.gov.cn/Detail?dbID=49&dbName=RTQT&sysID=39140,documents/司法部案例库.jsonl
case_00037,司法部案例库,南京市栖霞区钟某某与王某损害赔偿纠纷调解案,其他人民调解案例,JSRTQT1690269441,民事 机动车交通事故责任纠纷 工伤保险待遇纠纷 共有纠纷 人民调解 因果关系 公调对接 调解室,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=49&dbName=RTQT&sysID=41022,documents/司法部案例库.jsonl
case_00038,司法部案例库,广东省东莞市法律援助处对穆某涉嫌故意伤害罪提供法律援助案,各类法律援助典型案例,GDFYGL1665738492,刑事 未成年人犯罪 被害人谅解 减轻处罚 免除处罚 从犯 坦白 量刑,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=34441,documents/司法部案例库.jsonl
case_00039,司法部案例库,福建省泉州市鲤城区法律援助中心对张某某涉嫌故意伤害罪提供法律援助案,各类法律援助典型案例,FJFYGL1669104107,刑事 认罪认罚 无罪 量刑 告人 承办 存在,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35027,documents/司法部案例库.jsonl
case_00040,司法部案例库,广东省潮州市法律援助处对陈某跃涉嫌寻衅滋事罪提供法律援助案,各类法律援助典型案例,GDFYGL1669884723,刑事 行政处罚 国家赔偿 寻衅滋事罪 未成年人犯罪 被害人谅解 减轻处罚 免除处罚,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35186,documents/司法部案例库.jsonl
case_00041,司法部案例库,四川省泸州市法律援助中心为唐某某等提供刑事被害人代理及刑事附带民事诉讼代理法律援助案,各类法律援助典型案例,SCFYGL1675150125,刑事 婚姻家庭纠纷 离婚纠纷 婚内财产分割 害人 被害 承办 法律援,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35833,documents/司法部案例库.jsonl
case_00042,司法部案例库,安徽省淮南市谢家集区法律援助中心对高某运输合同纠纷提供法律援助案,各类法律援助典型案例,AHFYGL1677117825,民事 运输合同纠纷 民法典 三期 淮南 鉴定 法律 伤残,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=36141,documents/司法部案例库.jsonl
case_00043,司法部案例库,律师受委托为涉嫌过失致人死亡罪犯罪嫌疑人刘某进行辩护案,律师代理、辩护成功的诉讼案例,HNXLGLD1689905410,刑事 婚姻家庭纠纷 被害人特殊体质 疏忽大意的过失 被害人谅解 因果关系 介入因素 认罪认罚,2024-12-29,https://alk.12348.gov.cn/Detail?dbID=40&dbName=LGLD&sysID=9212,documents/司法部案例库.jsonl
case_00044,司法部案例库,律师代理齐某诉刘某、宋某及物业公司生命权、身体权、 健康权纠纷一审、二审案,律师代理、辩护成功的诉讼案例,HLJLGLD1691112030,民事 人身损害赔偿纠纷 物业服务合同纠纷 业主共有权纠纷 抚养纠纷 扶养纠纷 共有纠纷 行政处罚,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=40&dbName=LGLD&sysID=9243,documents/司法部案例库.jsonl
case_00045,司法部案例库,律师受委托为涉嫌过失致人重伤罪被告人欧某进行辩护案,律师代理、辩护成功的诉讼案例,XJLGLD1686110002,刑事 被害人谅解 正当防卫 防卫过当 因果关系 认罪认罚 缓刑 改判,2023-09-06,https://alk.12348.gov.cn/Detail?dbID=40&dbName=LGLD&sysID=9132,documents/司法部案例库.jsonl
case_00046,司法部案例库,轻微刑事案件赔偿保证金提存公证案,公证业务案例,GDGGGY1646011728,刑事 被害人谅解 认罪认罚 宽严相济 调解 领取提存款通知书 公证,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=44&dbName=GGGY&sysID=12708,documents/司法部案例库.jsonl
case_00047,司法部案例库,宁夏精神疾病鉴定所对王某某刑事责任能力进行法医精神病鉴定案,司法鉴定业务案例,NXSJYW1681115525,民事 共有纠纷 110 120 包工头 做实 很危险 消沉,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=29424,documents/司法部案例库.jsonl
case_00048,司法部案例库,宁夏精神疾病鉴定所对涉嫌故意伤害罪犯罪嫌疑人马某某进行法医精神病鉴定,司法鉴定业务案例,NXSJYW1678352004,刑事 婚约财产纠纷 彩礼返还 同归于尽 没有证据 都挺好的 73年的 49岁,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=28961,documents/司法部案例库.jsonl
case_00049,司法部案例库,徐州市铜山区张某某家属与汤某某、某公司道路交通事故纠纷调解案,行业性、专业性人民调解案例,JSRTHZ1698216836,刑事 机动车交通事故责任纠纷 人身损害赔偿纠纷 继承纠纷 人民调解 因逃逸致人死亡 被害人谅解 减轻处罚,2023-12-08,https://alk.12348.gov.cn/Detail?dbID=48&dbName=RTHZ&sysID=34933,documents/司法部案例库.jsonl
case_00050,司法部案例库,重庆市荣昌区周某某家属与陈某某道路交通事故纠纷调解案,行业性、专业性人民调解案例,CQRTHZ1679451695,民事 机动车交通事故责任纠纷 人身损害赔偿纠纷 人民调解 被害人谅解 着手实行 因果关系 司法鉴定意见书,2023-11-07,https://alk.12348.gov.cn/Detail?dbID=48&dbName=RTHZ&sysID=32920,documents/司法部案例库.jsonl
case_00051,司法部案例库,忻州市忻府区李某与杨某甲家属、高某道路交通事故纠纷调解案,行业性、专业性人民调解案例,SXJRTHZ1685236393,民事 机动车交通事故责任纠纷 人身损害赔偿纠纷 扶养纠纷 票据纠纷 人民调解 被害人谅解 危险驾驶,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=48&dbName=RTHZ&sysID=33602,documents/司法部案例库.jsonl
case_00052,司法部案例库,安徽省池州市法律援助中心对方某等32人劳务合同纠纷提供法律援助案,各类法律援助典型案例,AHFYGL1677810617,民事 劳务合同纠纷 劳动争议 离婚纠纷 强制执行 撤诉 公司法,2023-12-20,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=36287,documents/司法部案例库.jsonl
case_00053,司法部案例库,福建省漳州市诏安县法律援助中心为张某伟对张某荣等涉嫌以危险方法危害公共安全罪提供法律援助案,各类法律援助典型案例,FJFYGL1663296741,刑事 机动车交通事故责任纠纷 赡养纠纷 危险驾驶 认罪认罚 从重处罚 量刑 醉驾,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=34112,documents/司法部案例库.jsonl
case_00054,司法部案例库,广东省深圳市南山区法律援助处对未成年人黄某涉嫌交通肇事罪提供法律援助案,各类法律援助典型案例,GDFYGL1665738108,刑事 机动车交通事故责任纠纷 未成年人犯罪 被害人谅解 认罪认罚 减轻处罚 自首 抓获经过,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=34446,documents/司法部案例库.jsonl
case_00055,司法部案例库,新疆生产建设兵团第五师法律援助中心对郝某某道路交通事故人身损害赔偿纠纷提供法律援助案,各类法律援助典型案例,FYGL1676344303,刑事 机动车交通事故责任纠纷 人身损害赔偿纠纷 鉴定 法律 第一,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=35995,documents/司法部案例库.jsonl
case_00056,司法部案例库,福建省漳州市诏安县法律援助中心为张某伟对张某荣等涉嫌以危险方法危害公共安全罪提供法律援助案,各类法律援助典型案例,FJFYGL1663296741,刑事 机动车交通事故责任纠纷 赡养纠纷 危险驾驶 认罪认罚 从重处罚 量刑 醉驾,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=34112,documents/司法部案例库.jsonl
case_00057,司法部案例库,湖北省黄石市黄石港区法律援助中心对石某涉嫌盗窃罪提供法律援助案,各类法律援助典型案例,HBFYGL1677030566,刑事 毒品犯罪 减轻处罚 扒窃 量刑 认罪认罚具结书 援助 助律师,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=36122,documents/司法部案例库.jsonl
case_00058,司法部案例库,重庆市万州区法律援助中心对唐某涉嫌贩卖毒品罪提供法律援助案,各类法律援助典型案例,CQFYGL1677049244,刑事 毒品犯罪 改判 量刑 法律 律援助 机关,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=46&dbName=FYGL&sysID=36133,documents/司法部案例库.jsonl
case_00059,司法部案例库,宁夏精神疾病鉴定所对褚某某刑事责任能力进行法医精神病鉴定案,司法鉴定业务案例,NXSJYW1681115689,民事 离婚纠纷 共有纠纷 着手实行 毒品犯罪 五成人 八成人 两条路,2023-11-07,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=29426,documents/司法部案例库.jsonl
case_00060,司法部案例库,温州医科大学司法鉴定中心对支气管镜检查呼吸道大量血液吸入引起窒息死亡的法医病理鉴定案,司法鉴定业务案例,ZJSJYW1679391699,民事 毒品犯罪 咯血 气管 支气 出血 淋巴 巴结,2023-10-09,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=29183,documents/司法部案例库.jsonl
case_00061,司法部案例库,海南医学院法医鉴定中心鉴定对肝硬化患者死亡原因进行法医临床鉴定案,司法鉴定业务案例,HNSJYW1680929444,民事 毒品犯罪 中毒尸体检验规范 出血 未见 大小 细胞,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=29404,documents/司法部案例库.jsonl
case_00062,司法部案例库,南京脑科医院司法鉴定所对涉嫌故意杀人罪犯罪嫌疑人刑事责任能力及受审能力进行法医精神病鉴定案,司法鉴定业务案例,JSSJYW1678348791,刑事 毒品犯罪 就碰到他一个 就是想杀他 时刻准备着杀人 扣就扣呗 说不上是大事 怎么判怎么着,2023-09-05,https://alk.12348.gov.cn/Detail?dbID=56&dbName=SJYW&sysID=28949,documents/司法部案例库.jsonl
